Ticker,Filing Fiscal Year,Filing Fiscal Period,Period Type,Start Date,End Date,Filing Date,Form,Metric,XBRL Tag,Value,Unit,Accession,Frame
AAPL,2014,Q2,Instant,,2014-03-29,2014-04-24,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,18949000000,USD,0001193125-14-157311,
AAPL,2014,Q2,YTD,2013-09-29,2014-03-29,2014-04-24,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,63447000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Quarter,2013-12-29,2014-03-29,2014-04-24,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,27699000000,USD,0001193125-14-157311,
AAPL,2014,Q2,YTD,2013-09-29,2014-03-29,2014-04-24,10-Q,Gross Profit,GrossProfit,39793000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Quarter,2013-12-29,2014-03-29,2014-04-24,10-Q,Gross Profit,GrossProfit,17947000000,USD,0001193125-14-157311,
AAPL,2014,Q2,YTD,2013-09-29,2014-03-29,2014-04-24,10-Q,Income Tax,IncomeTaxExpenseBenefit,8232000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Quarter,2013-12-29,2014-03-29,2014-04-24,10-Q,Income Tax,IncomeTaxExpenseBenefit,3595000000,USD,0001193125-14-157311,
AAPL,2014,Q2,YTD,2013-09-29,2014-03-29,2014-04-24,10-Q,Net Income,NetIncomeLoss,23295000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Quarter,2013-12-29,2014-03-29,2014-04-24,10-Q,Net Income,NetIncomeLoss,10223000000,USD,0001193125-14-157311,
AAPL,2014,Q2,YTD,2013-09-29,2014-03-29,2014-04-24,10-Q,Operating Income,OperatingIncomeLoss,31056000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Quarter,2013-12-29,2014-03-29,2014-04-24,10-Q,Operating Income,OperatingIncomeLoss,13593000000,USD,0001193125-14-157311,
AAPL,2014,Q2,YTD,2013-09-29,2014-03-29,2014-04-24,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,31527000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Quarter,2013-12-29,2014-03-29,2014-04-24,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,13818000000,USD,0001193125-14-157311,
AAPL,2014,Q2,YTD,2013-09-29,2014-03-29,2014-04-24,10-Q,R&D,ResearchAndDevelopmentExpense,2752000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Quarter,2013-12-29,2014-03-29,2014-04-24,10-Q,R&D,ResearchAndDevelopmentExpense,1422000000,USD,0001193125-14-157311,
AAPL,2014,Q2,YTD,2013-09-29,2014-03-29,2014-04-24,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,5985000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Quarter,2013-12-29,2014-03-29,2014-04-24,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,2932000000,USD,0001193125-14-157311,
AAPL,2014,Q2,Instant,,2014-03-29,2014-04-24,10-Q,Stockholders Equity,StockholdersEquity,120179000000,USD,0001193125-14-157311,CY2014Q1I
AAPL,2014,Q2,Instant,,2014-03-29,2014-04-24,10-Q,Total Assets,Assets,205989000000,USD,0001193125-14-157311,CY2014Q1I
AAPL,2014,Q2,Instant,,2014-03-29,2014-04-24,10-Q,Total Liabilities,Liabilities,85810000000,USD,0001193125-14-157311,CY2014Q1I
AAPL,2014,Q3,Instant,,2012-09-29,2014-07-23,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,10746000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Instant,,2013-06-29,2014-07-23,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,11248000000,USD,0001193125-14-277160,CY2013Q2I
AAPL,2014,Q3,Annual,2012-09-30,2013-06-29,2014-07-23,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,83005000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2013-03-31,2013-06-29,2014-07-23,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,22299000000,USD,0001193125-14-277160,CY2013Q2
AAPL,2014,Q3,Annual,2012-09-30,2013-06-29,2014-07-23,10-Q,Gross Profit,GrossProfit,50433000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2013-03-31,2013-06-29,2014-07-23,10-Q,Gross Profit,GrossProfit,13024000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2012-09-30,2013-06-29,2014-07-23,10-Q,Income Tax,IncomeTaxExpenseBenefit,10487000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2013-03-31,2013-06-29,2014-07-23,10-Q,Income Tax,IncomeTaxExpenseBenefit,2535000000,USD,0001193125-14-277160,CY2013Q2
AAPL,2014,Q3,Annual,2012-09-30,2013-06-29,2014-07-23,10-Q,Net Income,NetIncomeLoss,29525000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2013-03-31,2013-06-29,2014-07-23,10-Q,Net Income,NetIncomeLoss,6900000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2012-09-30,2013-06-29,2014-07-23,10-Q,Operating Income,OperatingIncomeLoss,38969000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2013-03-31,2013-06-29,2014-07-23,10-Q,Operating Income,OperatingIncomeLoss,9201000000,USD,0001193125-14-277160,CY2013Q2
AAPL,2014,Q3,Annual,2012-09-30,2013-06-29,2014-07-23,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,40012000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2013-03-31,2013-06-29,2014-07-23,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,9435000000,USD,0001193125-14-277160,CY2013Q2
AAPL,2014,Q3,Annual,2012-09-30,2013-06-29,2014-07-23,10-Q,R&D,ResearchAndDevelopmentExpense,3307000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2013-03-31,2013-06-29,2014-07-23,10-Q,R&D,ResearchAndDevelopmentExpense,1178000000,USD,0001193125-14-277160,CY2013Q2
AAPL,2014,Q3,Annual,2012-09-30,2013-06-29,2014-07-23,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,8157000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2013-03-31,2013-06-29,2014-07-23,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,2645000000,USD,0001193125-14-277160,CY2013Q2
AAPL,2014,Q3,Instant,,2013-09-28,2014-07-23,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,14259000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Instant,,2013-09-28,2014-07-23,10-Q,Stockholders Equity,StockholdersEquity,123549000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Instant,,2013-09-28,2014-07-23,10-Q,Total Assets,Assets,207000000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Instant,,2013-09-28,2014-07-23,10-Q,Total Liabilities,Liabilities,83451000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Instant,,2014-06-28,2014-07-23,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,12977000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2013-09-29,2014-06-28,2014-07-23,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,86144000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2014-03-30,2014-06-28,2014-07-23,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,22697000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2013-09-29,2014-06-28,2014-07-23,10-Q,Gross Profit,GrossProfit,54528000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2014-03-30,2014-06-28,2014-07-23,10-Q,Gross Profit,GrossProfit,14735000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2013-09-29,2014-06-28,2014-07-23,10-Q,Income Tax,IncomeTaxExpenseBenefit,10968000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2014-03-30,2014-06-28,2014-07-23,10-Q,Income Tax,IncomeTaxExpenseBenefit,2736000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2013-09-29,2014-06-28,2014-07-23,10-Q,Net Income,NetIncomeLoss,31043000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2014-03-30,2014-06-28,2014-07-23,10-Q,Net Income,NetIncomeLoss,7748000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2013-09-29,2014-06-28,2014-07-23,10-Q,Operating Income,OperatingIncomeLoss,41338000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2014-03-30,2014-06-28,2014-07-23,10-Q,Operating Income,OperatingIncomeLoss,10282000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2013-09-29,2014-06-28,2014-07-23,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,42011000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2014-03-30,2014-06-28,2014-07-23,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,10484000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2013-09-29,2014-06-28,2014-07-23,10-Q,R&D,ResearchAndDevelopmentExpense,4355000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2014-03-30,2014-06-28,2014-07-23,10-Q,R&D,ResearchAndDevelopmentExpense,1603000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Annual,2013-09-29,2014-06-28,2014-07-23,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,8835000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Quarter,2014-03-30,2014-06-28,2014-07-23,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,2850000000,USD,0001193125-14-277160,
AAPL,2014,Q3,Instant,,2014-06-28,2014-07-23,10-Q,Stockholders Equity,StockholdersEquity,120940000000,USD,0001193125-14-277160,CY2014Q2I
AAPL,2014,Q3,Instant,,2014-06-28,2014-07-23,10-Q,Total Assets,Assets,222520000000,USD,0001193125-14-277160,CY2014Q2I
AAPL,2014,Q3,Instant,,2014-06-28,2014-07-23,10-Q,Total Liabilities,Liabilities,101580000000,USD,0001193125-14-277160,CY2014Q2I
AAPL,2015,FY,Instant,,2012-09-29,2015-10-28,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,10746000000,USD,0001193125-15-356351,CY2012Q3I
AAPL,2015,FY,Instant,,2012-09-29,2015-10-28,10-K,Stockholders Equity,StockholdersEquity,118210000000,USD,0001193125-15-356351,CY2012Q3I
AAPL,2015,FY,Instant,,2013-09-28,2015-10-28,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,14259000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2012-09-30,2013-09-28,2015-10-28,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,106606000000,USD,0001193125-15-356351,CY2013
AAPL,2015,FY,Annual,2012-09-30,2013-09-28,2015-10-28,10-K,Gross Profit,GrossProfit,64304000000,USD,0001193125-15-356351,CY2013
AAPL,2015,FY,Annual,2012-09-30,2013-09-28,2015-10-28,10-K,Income Tax,IncomeTaxExpenseBenefit,13118000000,USD,0001193125-15-356351,CY2013
AAPL,2015,FY,Annual,2012-09-30,2013-09-28,2015-10-28,10-K,Net Income,NetIncomeLoss,37037000000,USD,0001193125-15-356351,CY2013
AAPL,2015,FY,Annual,2012-09-30,2013-09-28,2015-10-28,10-K,Operating Income,OperatingIncomeLoss,48999000000,USD,0001193125-15-356351,CY2013
AAPL,2015,FY,Annual,2012-09-30,2013-09-28,2015-10-28,10-K,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,50155000000,USD,0001193125-15-356351,CY2013
AAPL,2015,FY,Annual,2012-09-30,2013-09-28,2015-10-28,10-K,R&D,ResearchAndDevelopmentExpense,4475000000,USD,0001193125-15-356351,CY2013
AAPL,2015,FY,Annual,2012-09-30,2013-09-28,2015-10-28,10-K,SG&A,SellingGeneralAndAdministrativeExpense,10830000000,USD,0001193125-15-356351,CY2013
AAPL,2015,FY,Instant,,2013-09-28,2015-10-28,10-K,Stockholders Equity,StockholdersEquity,123549000000,USD,0001193125-15-356351,
AAPL,2015,FY,Quarter,2013-09-29,2013-12-28,2015-10-28,10-K,Gross Profit,GrossProfit,21846000000,USD,0001193125-15-356351,CY2013Q4
AAPL,2015,FY,Quarter,2013-09-29,2013-12-28,2015-10-28,10-K,Net Income,NetIncomeLoss,13072000000,USD,0001193125-15-356351,CY2013Q4
AAPL,2015,FY,Quarter,2013-12-29,2014-03-29,2015-10-28,10-K,Gross Profit,GrossProfit,17947000000,USD,0001193125-15-356351,CY2014Q1
AAPL,2015,FY,Quarter,2013-12-29,2014-03-29,2015-10-28,10-K,Net Income,NetIncomeLoss,10223000000,USD,0001193125-15-356351,CY2014Q1
AAPL,2015,FY,Quarter,2014-03-30,2014-06-28,2015-10-28,10-K,Gross Profit,GrossProfit,14735000000,USD,0001193125-15-356351,CY2014Q2
AAPL,2015,FY,Quarter,2014-03-30,2014-06-28,2015-10-28,10-K,Net Income,NetIncomeLoss,7748000000,USD,0001193125-15-356351,CY2014Q2
AAPL,2015,FY,Instant,,2014-09-27,2015-10-28,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,13844000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2013-09-29,2014-09-27,2015-10-28,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,112258000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2013-09-29,2014-09-27,2015-10-28,10-K,Gross Profit,GrossProfit,70537000000,USD,0001193125-15-356351,
AAPL,2015,FY,Quarter,2014-06-29,2014-09-27,2015-10-28,10-K,Gross Profit,GrossProfit,16009000000,USD,0001193125-15-356351,CY2014Q3
AAPL,2015,FY,Annual,2013-09-29,2014-09-27,2015-10-28,10-K,Income Tax,IncomeTaxExpenseBenefit,13973000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2013-09-29,2014-09-27,2015-10-28,10-K,Net Income,NetIncomeLoss,39510000000,USD,0001193125-15-356351,
AAPL,2015,FY,Quarter,2014-06-29,2014-09-27,2015-10-28,10-K,Net Income,NetIncomeLoss,8467000000,USD,0001193125-15-356351,CY2014Q3
AAPL,2015,FY,Annual,2013-09-29,2014-09-27,2015-10-28,10-K,Operating Income,OperatingIncomeLoss,52503000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2013-09-29,2014-09-27,2015-10-28,10-K,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,53483000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2013-09-29,2014-09-27,2015-10-28,10-K,R&D,ResearchAndDevelopmentExpense,6041000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2013-09-29,2014-09-27,2015-10-28,10-K,SG&A,SellingGeneralAndAdministrativeExpense,11993000000,USD,0001193125-15-356351,
AAPL,2015,FY,Instant,,2014-09-27,2015-10-28,10-K,Stockholders Equity,StockholdersEquity,111547000000,USD,0001193125-15-356351,
AAPL,2015,FY,Instant,,2014-09-27,2015-10-28,10-K,Total Assets,Assets,231839000000,USD,0001193125-15-356351,CY2014Q3I
AAPL,2015,FY,Instant,,2014-09-27,2015-10-28,10-K,Total Liabilities,Liabilities,120292000000,USD,0001193125-15-356351,CY2014Q3I
AAPL,2015,FY,Quarter,2014-09-28,2014-12-27,2015-10-28,10-K,Gross Profit,GrossProfit,29741000000,USD,0001193125-15-356351,
AAPL,2015,FY,Quarter,2014-09-28,2014-12-27,2015-10-28,10-K,Net Income,NetIncomeLoss,18024000000,USD,0001193125-15-356351,
AAPL,2015,FY,Quarter,2014-12-28,2015-03-28,2015-10-28,10-K,Gross Profit,GrossProfit,23656000000,USD,0001193125-15-356351,
AAPL,2015,FY,Quarter,2014-12-28,2015-03-28,2015-10-28,10-K,Net Income,NetIncomeLoss,13569000000,USD,0001193125-15-356351,
AAPL,2015,FY,Quarter,2015-03-29,2015-06-27,2015-10-28,10-K,Gross Profit,GrossProfit,19681000000,USD,0001193125-15-356351,
AAPL,2015,FY,Quarter,2015-03-29,2015-06-27,2015-10-28,10-K,Net Income,NetIncomeLoss,10677000000,USD,0001193125-15-356351,
AAPL,2015,FY,Instant,,2015-09-26,2015-10-28,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,21120000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2014-09-28,2015-09-26,2015-10-28,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,140089000000,USD,0001193125-15-356351,
AAPL,2015,FY,Annual,2014-09-28,2015-09-26,2015-10-28,10-K,Gross Profit,GrossProfit,93626000000,USD,0001193125-15-356351,
